timestamp,PM2.5,temperature
2023-01-01 00:00:00,182.60781324863382,23.627523544479587
2023-01-01 01:00:00,127.3062708740911,22.344402864782964
2023-01-01 02:00:00,98.68144088897787,33.415463016361045
2023-01-01 03:00:00,115.62883728730365,29.394268801581283
2023-01-01 04:00:00,23.531750616607003,18.419955897631496
2023-01-01 05:00:00,161.03738400980595,19.07083844650976
2023-01-01 06:00:00,22.932330529756285,25.0221453516048
2023-01-01 07:00:00,160.4890230342168,19.195450291037396
2023-01-01 08:00:00,174.54197265712264,29.090815151014827
2023-01-01 09:00:00,39.4963741113811,24.18893508339516
2023-01-01 10:00:00,,34.4679934881441
2023-01-01 11:00:00,,20.40414870714906
2023-01-01 12:00:00,,30.098504853030484
2023-01-01 13:00:00,172.50519197612869,15.324061869421907
2023-01-01 14:00:00,126.15960239099296,21.956416089117806
2023-01-01 15:00:00,189.6694270107895,15.365604393011978
2023-01-01 16:00:00,151.1725763268861,28.520035685490654
2023-01-01 17:00:00,45.65800871870516,19.142811799653437
2023-01-01 18:00:00,109.6226090030698,25.429627193680144
2023-01-01 19:00:00,182.3710658159942,27.228073812802734
2023-01-01 20:00:00,116.6671751724667,19.412734418568068
2023-01-01 21:00:00,121.40574582258581,22.47337187523166
2023-01-01 22:00:00,85.68690864864467,24.749652110007105
2023-01-01 23:00:00,36.340702290743806,27.64939450838563
2023-01-02 00:00:00,24.199403968379364,33.60105138164404
2023-01-02 01:00:00,117.47047752819633,15.680009029281962
2023-01-02 02:00:00,50.4019640869565,32.885386310464526
2023-01-02 03:00:00,26.246300381324414,22.611422691524794
2023-01-02 04:00:00,76.53031937811795,21.017368439785447
2023-01-02 05:00:00,79.49329448976073,27.576212254111354
2023-01-02 06:00:00,172.2276002329228,34.332090737152186
2023-01-02 07:00:00,55.97312221001437,15.479486838239087
2023-01-02 08:00:00,160.4651511790004,27.696319023067424
2023-01-02 09:00:00,139.96239520197184,18.747804896296355
2023-01-02 10:00:00,159.70854957645437,33.599246601358004
2023-01-02 11:00:00,61.623675087020885,25.777021959848735
2023-01-02 12:00:00,193.8776607165456,24.37675657350085
2023-01-02 13:00:00,61.928370630686885,24.388839616027553
2023-01-02 14:00:00,144.67485589735463,30.619670877677613
2023-01-02 15:00:00,157.74259098865363,30.694517744292177
2023-01-02 16:00:00,96.3731302627043,23.483441757911297
2023-01-02 17:00:00,173.5809342831695,26.385563566648173
2023-01-02 18:00:00,78.09156688418803,15.674603937975672
2023-01-02 19:00:00,147.96837686973495,30.939349985330225
2023-01-02 20:00:00,128.69435935173715,33.288010970446635
2023-01-02 21:00:00,79.129059552877,17.694427449400404
2023-01-02 22:00:00,192.22686857881305,20.88045993895335
2023-01-02 23:00:00,144.30203074022694,30.478435280828982
2023-01-03 00:00:00,114.68266139759108,33.14159929435188
2023-01-03 01:00:00,26.648343546547,29.55062466093964
2023-01-03 02:00:00,43.96031967775331,25.101730669853406
2023-01-03 03:00:00,41.993184507279295,29.620900146631463
2023-01-03 04:00:00,58.905907417490575,34.39184925418275
2023-01-03 05:00:00,177.9663478095947,23.273358240912774
2023-01-03 06:00:00,148.13271234067693,30.959316318674773
2023-01-03 07:00:00,146.80831236306244,23.49539857864889
2023-01-03 08:00:00,144.94836116305387,26.954551693581333
2023-01-03 09:00:00,128.58750641204824,25.97767193183201
2023-01-03 10:00:00,108.0553759229748,20.25013470722937
2023-01-03 11:00:00,22.58170639101789,16.297374927022645
2023-01-03 12:00:00,138.90928543065837,29.23281432177364
2023-01-03 13:00:00,177.94197387287736,33.81622671054954
2023-01-03 14:00:00,115.32307702526607,27.937435335295188
2023-01-03 15:00:00,16.6957845455676,30.182316057709393
2023-01-03 16:00:00,156.60321914243184,17.019784748747945
2023-01-03 17:00:00,100.82473425588579,34.199295127553334
2023-01-03 18:00:00,125.57440119257718,17.342481332677973
2023-01-03 19:00:00,192.43244995967288,28.4260455113209
2023-01-03 20:00:00,71.6240251806247,18.676195672530863
2023-01-03 21:00:00,45.677147641145545,25.36034012802781
2023-01-03 22:00:00,89.9221494064474,33.82036284526516
2023-01-03 23:00:00,90.05011157906571,32.81600157738189
2023-01-04 00:00:00,43.094049795555264,32.42509800434335
2023-01-04 01:00:00,93.86689418935367,27.37962262642734
2023-01-04 02:00:00,125.73137102676122,25.875062481078714
2023-01-04 03:00:00,11.897747194022868,23.71830338719321
2023-01-04 04:00:00,170.16668462835574,29.88440966320519
2023-01-04 05:00:00,110.90865314088927,21.114712193822257
2023-01-04 06:00:00,167.09767397219565,34.49803970453374
2023-01-04 07:00:00,146.71951868463316,33.99044541034726
2023-01-04 08:00:00,148.38008454183895,26.847656228838304
2023-01-04 09:00:00,133.89020282713324,28.28841575588268
2023-01-04 10:00:00,11.74812612674035,19.164254918576738
2023-01-04 11:00:00,39.87805344405459,16.36666520359596
2023-01-04 12:00:00,99.25838775044559,30.757451599014047
2023-01-04 13:00:00,11.636081436009095,18.705601959863966
2023-01-04 14:00:00,117.07948545794628,19.521346820658003
2023-01-04 15:00:00,56.03965749241282,21.241319498521552
2023-01-04 16:00:00,34.38103760244799,22.563079440596383
2023-01-04 17:00:00,123.79385954597309,31.17945905002966
2023-01-04 18:00:00,173.00071058817005,28.520953662320693
2023-01-04 19:00:00,52.468061951168764,15.29902657747592
2023-01-04 20:00:00,136.52125281803995,28.54261795282337
2023-01-04 21:00:00,199.5421274852526,29.390550099806028
2023-01-04 22:00:00,54.694816008156145,15.984150298325428
2023-01-04 23:00:00,34.43470683074415,16.733519970990052
2023-01-05 00:00:00,120.21585064210232,20.78422029731062
2023-01-05 01:00:00,145.97206383800307,22.33850185221314
2023-01-05 02:00:00,102.00122249656982,28.216862935413648
2023-01-05 03:00:00,118.61854861158373,26.693311525052074
2023-01-05 04:00:00,,32.02790771069557
2023-01-05 05:00:00,,16.027383660601775
2023-01-05 06:00:00,,28.080767136274446
2023-01-05 07:00:00,,30.88826129564147
2023-01-05 08:00:00,,27.277266979112788
2023-01-05 09:00:00,,26.52607582194965
2023-01-05 10:00:00,,34.76575375342762
2023-01-05 11:00:00,,28.36436368633261
2023-01-05 12:00:00,,20.12755669320897
2023-01-05 13:00:00,,15.213537451182988
2023-01-05 14:00:00,,24.42837248380117
2023-01-05 15:00:00,189.25717786753103,33.78983316808505
2023-01-05 16:00:00,121.27594860238402,23.166260753425867
2023-01-05 17:00:00,105.29181365039744,16.690331852229694
2023-01-05 18:00:00,176.53923831952764,21.678901857657387
2023-01-05 19:00:00,137.22918336145636,24.90424494864403
2023-01-05 20:00:00,89.45544263111428,30.146000410771578
2023-01-05 21:00:00,142.9791418777935,25.16893726081699
2023-01-05 22:00:00,62.9063467107842,19.780472571417164
2023-01-05 23:00:00,20.34756104267442,30.055300355012363
2023-01-06 00:00:00,140.85918156051525,34.15938894089257
2023-01-06 01:00:00,132.91292346824673,28.950460241967665
2023-01-06 02:00:00,72.88696456200566,28.485981166730575
2023-01-06 03:00:00,136.99502487390458,17.01591237808582
2023-01-06 04:00:00,137.76183920135662,22.02015847116978
2023-01-06 05:00:00,45.22968957182908,17.121709620723536
2023-01-06 06:00:00,189.01705803490728,28.456313731586445
2023-01-06 07:00:00,74.19130565744094,22.309865087833803
2023-01-06 08:00:00,137.4897189514254,21.492538958191076
2023-01-06 09:00:00,78.86609620086409,33.95954676530462
2023-01-06 10:00:00,135.76154471495,24.165770719341484
2023-01-06 11:00:00,189.56671011398012,34.47610724761409
2023-01-06 12:00:00,101.0620263595984,31.96054827299365
2023-01-06 13:00:00,169.51107419526352,29.874018997243297
2023-01-06 14:00:00,67.51362254342494,23.18669604861838
2023-01-06 15:00:00,142.18626327734887,22.39312172556969
2023-01-06 16:00:00,21.28486390640991,29.915656087261972
2023-01-06 17:00:00,65.45328143868679,33.06485572266567
2023-01-06 18:00:00,128.92198044499472,30.99031661117766
2023-01-06 19:00:00,149.06682272545294,29.652605017511203
2023-01-06 20:00:00,140.81356098633182,29.93948411549927
2023-01-06 21:00:00,91.92205464904568,29.042055023271935
2023-01-06 22:00:00,62.121270335624516,21.119081744497958
2023-01-06 23:00:00,144.43842469426428,20.037153547197494
2023-01-07 00:00:00,105.7843848255252,26.464215436159538
2023-01-07 01:00:00,74.54010410864525,24.29954623777249
2023-01-07 02:00:00,148.4273746926796,24.52474625539188
2023-01-07 03:00:00,31.181867113470354,19.849941548010406
2023-01-07 04:00:00,57.78897036814286,27.89086112001325
2023-01-07 05:00:00,163.578046993814,29.142140306651584
2023-01-07 06:00:00,169.96904073563965,22.021490633954244
2023-01-07 07:00:00,33.761084909734585,19.920518172112637
2023-01-07 08:00:00,182.19078893217173,16.23777922195027
2023-01-07 09:00:00,63.49916863407009,16.31271775487464
2023-01-07 10:00:00,54.53150362407541,25.95526215052008
2023-01-07 11:00:00,12.135025747051003,20.64988374970767
2023-01-07 12:00:00,196.86210057727467,33.95345367027629
2023-01-07 13:00:00,177.15398569533855,25.96233888195747
2023-01-07 14:00:00,44.56327708002745,30.90456386020335
2023-01-07 15:00:00,85.08312416965477,26.898563019926982
2023-01-07 16:00:00,101.00946488382787,33.856204544016606
2023-01-07 17:00:00,160.13893915749819,15.925440092648905
2023-01-07 18:00:00,178.15196153783646,34.243789723493364
2023-01-07 19:00:00,43.09690653088291,26.23876024207892
2023-01-07 20:00:00,39.0296249797918,33.11859099712234
2023-01-07 21:00:00,50.226869672665664,15.643203909775238
2023-01-07 22:00:00,16.887799066271064,15.497904973335867
2023-01-07 23:00:00,22.028645523323434,27.473251653061073
2023-01-08 00:00:00,32.539103520068274,15.169131410561814
2023-01-08 01:00:00,90.92139323544845,25.111760778483898
2023-01-08 02:00:00,58.853264893524724,31.367147885018
2023-01-08 03:00:00,44.30930045973788,23.041487980152013
2023-01-08 04:00:00,94.5259593384214,19.334727001489984
2023-01-08 05:00:00,197.82688638246728,27.59520515444961
2023-01-08 06:00:00,190.1451302214363,15.094794444430635
2023-01-08 07:00:00,191.72095234531025,34.888317491303866
2023-01-08 08:00:00,53.11814407783849,19.093933120546513
2023-01-08 09:00:00,190.43738610928415,17.340854762786485
2023-01-08 10:00:00,26.012633381950106,32.768314178953034
2023-01-08 11:00:00,199.0041582094503,32.45865427617741
2023-01-08 12:00:00,40.62001285402297,34.855182662676825
2023-01-08 13:00:00,119.00731070333016,31.53469708461965
2023-01-08 14:00:00,185.74623354157455,21.293690958603005
2023-01-08 15:00:00,84.6588370596156,27.892848094351734
2023-01-08 16:00:00,167.44398775416707,19.995396425917722
2023-01-08 17:00:00,104.89369225983414,26.15939497749542
2023-01-08 18:00:00,37.43504939581694,15.099186055489886
2023-01-08 19:00:00,191.95854302545953,23.70668669336014
2023-01-08 20:00:00,189.60720811036813,32.60415936204237
2023-01-08 21:00:00,69.75432612071104,25.52838387239957
2023-01-08 22:00:00,176.39773916711778,27.944117136527673
2023-01-08 23:00:00,47.08526777168163,20.134233164728094
